id,category,index,text
67000776,67,333012,"サポートカードを\n70種類獲得しよう"
67000777,67,333013,"サポートカードを\n75種類獲得しよう"
67000778,67,333014,"サポートカードを\n80種類獲得しよう"
67000779,67,333015,"サポートカードを\n85種類獲得しよう"
67000780,67,333016,"サポートカードを\n90種類獲得しよう"
67000781,67,333017,"サポートカードを\n95種類獲得しよう"
67000782,67,333018,"サポートカードを\n100種類獲得しよう"
67000783,67,333019,"サポートカードを\n105種類獲得しよう"
67000784,67,333020,"サポートカードを\n110種類獲得しよう"
67000785,67,333021,"サポートカードを\n115種類獲得しよう"
67000786,67,333022,"サポートカードを\n120種類獲得しよう"
67000787,67,333023,"サポートカードを\n125種類獲得しよう"
67000788,67,333024,"サポートカードを\n130種類獲得しよう"
67000789,67,333025,"サポートカードを\n135種類獲得しよう"
67000790,67,333026,"サポートカードを\n140種類獲得しよう"
67000791,67,333027,"サポートカードを\n145種類獲得しよう"
67000792,67,333028,"サポートカードを\n150種類獲得しよう"
67000793,67,333029,"サポートカードを\n155種類獲得しよう"
67000794,67,333030,"サポートカードを\n160種類獲得しよう"
67000795,67,333031,"サポートカードを\n165種類獲得しよう"
67000796,67,333032,"サポートカードを\n170種類獲得しよう"
67000797,67,333033,"サポートカードを\n175種類獲得しよう"
67000798,67,333034,"サポートカードを\n180種類獲得しよう"
67000799,67,333035,"サポートカードを\n185種類獲得しよう"
67000800,67,333036,"サポートカードを\n190種類獲得しよう"
67000801,67,333037,"サポートカードを\n195種類獲得しよう"
67000802,67,333038,"サポートカードを\n200種類獲得しよう"
67000803,67,333039,"サポートカードを\n205種類獲得しよう"
67000804,67,333040,"サポートカードを\n210種類獲得しよう"
67000805,67,333041,"サポートカードを\n215種類獲得しよう"
67000806,67,333042,"サポートカードを\n220種類獲得しよう"
67000807,67,333043,"サポートカードを\n225種類獲得しよう"
67000808,67,333044,"サポートカードを\n230種類獲得しよう"
67000809,67,333045,"サポートカードを\n235種類獲得しよう"
67000810,67,333046,"サポートカードを\n240種類獲得しよう"
67000811,67,333047,"サポートカードを\n245種類獲得しよう"
67000812,67,333048,"サポートカードを\n250種類獲得しよう"
67000813,67,333049,"サポートカードを\n255種類獲得しよう"
67000814,67,333050,"サポートカードを\n260種類獲得しよう"
67000815,67,333051,"サポートカードを\n265種類獲得しよう"
67000816,67,333052,"サポートカードを\n270種類獲得しよう"
67000817,67,333053,"サポートカードを\n275種類獲得しよう"
67000818,67,333054,"サポートカードを\n280種類獲得しよう"
67000819,67,333055,"サポートカードを\n285種類獲得しよう"
67000820,67,333056,"サポートカードを\n290種類獲得しよう"
67000821,67,333057,"サポートカードを\n295種類獲得しよう"
67000822,67,333058,"サポートカードを\n300種類獲得しよう"
67000823,67,334000,"ウマ娘を\n5人獲得しよう"
67000824,67,334001,"ウマ娘を\n10人獲得しよう"
67000825,67,334002,"ウマ娘を\n15人獲得しよう"
67000826,67,334003,"ウマ娘を\n20人獲得しよう"
67000827,67,334004,"ウマ娘を\n25人獲得しよう"
67000828,67,334005,"ウマ娘を\n30人獲得しよう"
67000829,67,334006,"ウマ娘を\n35人獲得しよう"
67000830,67,334007,"ウマ娘を\n40人獲得しよう"
67000831,67,334008,"ウマ娘を\n45人獲得しよう"
67000832,67,334009,"ウマ娘を\n50人獲得しよう"
67000833,67,334010,"ウマ娘を\n55人獲得しよう"
67000834,67,334011,"ウマ娘を\n60人獲得しよう"
67000835,67,334012,"ウマ娘を\n65人獲得しよう"
67000836,67,334013,"ウマ娘を\n70人獲得しよう"
67000837,67,334014,"ウマ娘を\n75人獲得しよう"
67000838,67,334015,"ウマ娘を\n80人獲得しよう"
67000839,67,334016,"ウマ娘を\n85人獲得しよう"
67000840,67,334017,"ウマ娘を\n90人獲得しよう"
67000841,67,334018,"ウマ娘を\n95人獲得しよう"
67000842,67,334019,"ウマ娘を\n100人獲得しよう"
67000843,67,334020,"ウマ娘を\n105人獲得しよう"
67000844,67,334021,"ウマ娘を\n110人獲得しよう"
67000845,67,334022,"ウマ娘を\n115人獲得しよう"
67000846,67,334023,"ウマ娘を\n120人獲得しよう"
67000847,67,334024,"ウマ娘を\n125人獲得しよう"
67000848,67,334025,"ウマ娘を\n130人獲得しよう"
67000849,67,334026,"ウマ娘を\n135人獲得しよう"
67000850,67,334027,"ウマ娘を\n140人獲得しよう"
67000851,67,334028,"ウマ娘を\n145人獲得しよう"
67000852,67,334029,"ウマ娘を\n150人獲得しよう"
67000853,67,334030,"ウマ娘を\n155人獲得しよう"
67000854,67,334031,"ウマ娘を\n160人獲得しよう"
67000855,67,334032,"ウマ娘を\n165人獲得しよう"
67000856,67,334033,"ウマ娘を\n170人獲得しよう"
67000857,67,334034,"ウマ娘を\n175人獲得しよう"
67000858,67,334035,"ウマ娘を\n180人獲得しよう"
67000859,67,334036,"ウマ娘を\n185人獲得しよう"
67000860,67,334037,"ウマ娘を\n190人獲得しよう"
67000861,67,334038,"ウマ娘を\n195人獲得しよう"
67000862,67,334039,"ウマ娘を\n200人獲得しよう"
67000863,67,340000,"スペシャルウィークの\n親愛度ランクを1にしよう"
67000864,67,340001,"サイレンススズカの\n親愛度ランクを1にしよう"
67000865,67,340002,"トウカイテイオーの\n親愛度ランクを1にしよう"
67000866,67,340003,"マルゼンスキーの\n親愛度ランクを1にしよう"
67000867,67,340005,"オグリキャップの\n親愛度ランクを1にしよう"
67000868,67,340006,"ゴールドシップの\n親愛度ランクを1にしよう"
67000869,67,340007,"ウオッカの\n親愛度ランクを1にしよう"
67000870,67,340008,"ダイワスカーレットの\n親愛度ランクを1にしよう"
67000871,67,340009,"タイキシャトルの\n親愛度ランクを1にしよう"
67000872,67,340010,"グラスワンダーの\n親愛度ランクを1にしよう"
67000873,67,340012,"メジロマックイーンの\n親愛度ランクを1にしよう"
67000874,67,340013,"エルコンドルパサーの\n親愛度ランクを1にしよう"
67000875,67,340015,"シンボリルドルフの\n親愛度ランクを1にしよう"
67000876,67,340016,"エアグルーヴの\n親愛度ランクを1にしよう"
67000877,67,340018,"マヤノトップガンの\n親愛度ランクを1にしよう"
67000878,67,340019,"メジロライアンの\n親愛度ランクを1にしよう"
67000879,67,340020,"ライスシャワーの\n親愛度ランクを1にしよう"
67000880,67,340021,"アグネスタキオンの\n親愛度ランクを1にしよう"
67000881,67,340022,"ウイニングチケットの\n親愛度ランクを1にしよう"
67000882,67,340024,"サクラバクシンオーの\n親愛度ランクを1にしよう"
67000883,67,340025,"スーパークリークの\n親愛度ランクを1にしよう"
67000884,67,340026,"ハルウララの\n親愛度ランクを1にしよう"
67000885,67,340027,"マチカネフクキタルの\n親愛度ランクを1にしよう"
67000886,67,340028,"ナイスネイチャの\n親愛度ランクを1にしよう"
67000887,67,340029,"キングヘイローの\n親愛度ランクを1にしよう"
67000888,67,600101,"チームランク[D]に\n到達させよう"
67000889,67,600102,"チームランク[B]に\n到達させよう"
67000890,67,600103,"チームランク[A]に\n到達させよう"
67000891,67,600104,"チームランク[S]に\n到達させよう"
67000892,67,600105,"チームランク[SS]に\n到達させよう"
67000893,67,600201,"育成ランク[S]以上の\n育成ウマ娘を10回育成しよう"
67000894,67,600202,"育成ランク[S]以上の\n育成ウマ娘を50回育成しよう"
67000895,67,600203,"育成ランク[S]以上の\n育成ウマ娘を200回育成しよう"
67000896,67,600204,"育成ランク[S]以上の\n育成ウマ娘を500回育成しよう"
67000897,67,600301,"GⅠのレースを100勝しよう"
67000898,67,600302,"GⅠのレースを500勝しよう"
67000899,67,600303,"GⅠのレースを1000勝しよう"
67000900,67,600304,"GⅠのレースを2000勝しよう"
67000901,67,600401,"GⅢのトロフィーを\n69個あつめよう"
67000902,67,600402,"GⅡのトロフィーを\n36個あつめよう"
67000903,67,600403,"GⅠのトロフィーを\n30個あつめよう"
67000904,67,600404,"育成でURAファイナルズ決勝に\n勝利しよう"
67000905,67,600405,"育成で八大競走を\n全て勝利しよう"
67000906,67,600501,"育成で札幌レース場のレースを\n200勝しよう"
67000907,67,600502,"育成で函館レース場のレースを\n200勝しよう"
67000908,67,600503,"育成で新潟レース場のレースを\n200勝しよう"
67000909,67,600504,"育成で福島レース場のレースを\n200勝しよう"
67000910,67,600505,"育成で中山レース場のレースを\n200勝しよう"
67000911,67,600506,"育成で東京レース場のレースを\n200勝しよう"
67000912,67,600507,"育成で中京レース場のレースを\n200勝しよう"
67000913,67,600508,"育成で京都レース場のレースを\n200勝しよう"
67000914,67,600509,"育成で阪神レース場のレースを\n200勝しよう"
67000915,67,600510,"育成で小倉レース場のレースを\n200勝しよう"
67000916,67,600520,"育成で育成目標を\n1000回クリアしよう"
67000917,67,600521,"育成で良いコンディションを\n100回発生させよう"
67000918,67,600530,"デイリーレースで\n100勝しよう"
67000919,67,600550,"チーム競技場を\n100回プレイしよう"
67000920,67,600551,"チーム競技場で\nCLASS 6に到達しよう"
67000921,67,600552,"チーム競技場でウイニング報酬を\n100回獲得しよう"
67000922,67,600580,"才能開花で\n10人のウマ娘を★5にしよう"
67000923,67,600601,"うまぴょい伝説を\n見よう"
67000924,67,600602,"彩 Phantasiaを\n見よう"
67000925,67,600603,"Make debut!を\n見よう"
67000926,67,600604,"ENDLESS DREAM!!を\n見よう"
67000927,67,600605,"NEXT FRONTIERを\n見よう"
67000928,67,600606,"UNLIMITED IMPACTを\n見よう"
67000929,67,600607,"Special Record!を\n見よう"
67000930,67,600608,"はじまりのSignalを\n見よう"
67000931,67,600609,"ささやかな祈りを\n見よう"
67000932,67,600610,"本能スピードを\n見よう"
67000933,67,600611,"winning the soulを\n見よう"
67000934,67,600701,"累計フォロー数25人を達成しよう"
67000935,67,600702,"累計フォロー数50人を達成しよう"
67000936,67,600703,"累計フォロワー数100人を達成しよう"
67000937,67,600704,"累計フォロワー数200人を達成しよう"
67000938,67,600705,"代表ウマ娘を他のトレーナーに\n育成で100回使ってもらおう"
67000939,67,601101,"ウマ娘を\n15人獲得しよう"
67000940,67,601102,"ウマ娘を\n100人獲得しよう"
67000941,67,601201,"サポートカードを\n30種類獲得しよう"
67000942,67,601202,"サポートカードを\n250種類獲得しよう"
67000943,67,601301,"累積100万マニーためよう"
67000944,67,601302,"累積1000万マニーためよう"
67000945,67,601304,"クレーンゲームでぬいぐるみを\n10個以上獲得してクリアしよう"
67000946,67,601400,"ストーリーを\n100種類閲覧しよう"
67000947,67,601401,"メインストーリー第1章を\nすべて見よう"
67000948,67,601499,"かけがえのない絆を\n感じるひとときを過ごそう"
67000949,67,601501,"スペシャルウィークの\nウマ娘ストーリー第4話を見よう"
67000950,67,601502,"スペシャルウィークのファン数を\n累計1000万人獲得しよう"
67000951,67,601503,"スペシャルウィークのファン数を\n累計5000万人獲得しよう"
67000952,67,601504,"スペシャルウィークのファン数を\n累計1億人獲得しよう"
67000953,67,601601,"サイレンススズカの\nウマ娘ストーリー第4話を見よう"
67000954,67,601602,"サイレンススズカのファン数を\n累計1000万人獲得しよう"
67000955,67,601603,"サイレンススズカのファン数を\n累計5000万人獲得しよう"
67000956,67,601604,"サイレンススズカのファン数を\n累計1億人獲得しよう"
67000957,67,601701,"トウカイテイオーの\nウマ娘ストーリー第4話を見よう"
67000958,67,601702,"トウカイテイオーのファン数を\n累計1000万人獲得しよう"
67000959,67,601703,"トウカイテイオーのファン数を\n累計5000万人獲得しよう"
67000960,67,601704,"トウカイテイオーのファン数を\n累計1億人獲得しよう"
67000961,67,601801,"マルゼンスキーの\nウマ娘ストーリー第4話を見よう"
67000962,67,601802,"マルゼンスキーのファン数を\n累計1000万人獲得しよう"
67000963,67,601803,"マルゼンスキーのファン数を\n累計5000万人獲得しよう"
67000964,67,601804,"マルゼンスキーのファン数を\n累計1億人獲得しよう"
67000965,67,602001,"オグリキャップの\nウマ娘ストーリー第4話を見よう"
67000966,67,602002,"オグリキャップのファン数を\n累計1000万人獲得しよう"
67000967,67,602003,"オグリキャップのファン数を\n累計5000万人獲得しよう"
67000968,67,602004,"オグリキャップのファン数を\n累計1億人獲得しよう"
67000969,67,602101,"ゴールドシップの\nウマ娘ストーリー第4話を見よう"
67000970,67,602102,"ゴールドシップのファン数を\n累計1000万人獲得しよう"
67000971,67,602103,"ゴールドシップのファン数を\n累計5000万人獲得しよう"
67000972,67,602104,"ゴールドシップのファン数を\n累計1億人獲得しよう"
67000973,67,602201,"ウオッカの\nウマ娘ストーリー第4話を見よう"
67000974,67,602202,"ウオッカのファン数を\n累計1000万人獲得しよう"
67000975,67,602203,"ウオッカのファン数を\n累計5000万人獲得しよう"
67000976,67,602204,"ウオッカのファン数を\n累計1億人獲得しよう"
67000977,67,602301,"ダイワスカーレットの\nウマ娘ストーリー第4話を見よう"
67000978,67,602302,"ダイワスカーレットのファン数を\n累計1000万人獲得しよう"
67000979,67,602303,"ダイワスカーレットのファン数を\n累計5000万人獲得しよう"
67000980,67,602304,"ダイワスカーレットのファン数を\n累計1億人獲得しよう"
67000981,67,602401,"タイキシャトルの\nウマ娘ストーリー第4話を見よう"
67000982,67,602402,"タイキシャトルのファン数を\n累計1000万人獲得しよう"
67000983,67,602403,"タイキシャトルのファン数を\n累計5000万人獲得しよう"
67000984,67,602404,"タイキシャトルのファン数を\n累計1億人獲得しよう"
67000985,67,602501,"グラスワンダーの\nウマ娘ストーリー第4話を見よう"
67000986,67,602502,"グラスワンダーのファン数を\n累計1000万人獲得しよう"
67000987,67,602503,"グラスワンダーのファン数を\n累計5000万人獲得しよう"
67000988,67,602504,"グラスワンダーのファン数を\n累計1億人獲得しよう"
67000989,67,602701,"メジロマックイーンの\nウマ娘ストーリー第4話を見よう"
67000990,67,602702,"メジロマックイーンのファン数を\n累計1000万人獲得しよう"
67000991,67,602703,"メジロマックイーンのファン数を\n累計5000万人獲得しよう"
67000992,67,602704,"メジロマックイーンのファン数を\n累計1億人獲得しよう"
67000993,67,602801,"エルコンドルパサーの\nウマ娘ストーリー第4話を見よう"
67000994,67,602802,"エルコンドルパサーのファン数を\n累計1000万人獲得しよう"
67000995,67,602803,"エルコンドルパサーのファン数を\n累計5000万人獲得しよう"
67000996,67,602804,"エルコンドルパサーのファン数を\n累計1億人獲得しよう"
67000997,67,603001,"シンボリルドルフの\nウマ娘ストーリー第4話を見よう"
67000998,67,603002,"シンボリルドルフのファン数を\n累計1000万人獲得しよう"
67000999,67,603003,"シンボリルドルフのファン数を\n累計5000万人獲得しよう"
67001000,67,603004,"シンボリルドルフのファン数を\n累計1億人獲得しよう"
67001001,67,603101,"エアグルーヴの\nウマ娘ストーリー第4話を見よう"
67001002,67,603102,"エアグルーヴのファン数を\n累計1000万人獲得しよう"
67001003,67,603103,"エアグルーヴのファン数を\n累計5000万人獲得しよう"
67001004,67,603104,"エアグルーヴのファン数を\n累計1億人獲得しよう"
67001005,67,603301,"マヤノトップガンの\nウマ娘ストーリー第4話を見よう"
67001006,67,603302,"マヤノトップガンのファン数を\n累計1000万人獲得しよう"
67001007,67,603303,"マヤノトップガンのファン数を\n累計5000万人獲得しよう"
67001008,67,603304,"マヤノトップガンのファン数を\n累計1億人獲得しよう"
67001009,67,603401,"メジロライアンの\nウマ娘ストーリー第4話を見よう"
67001010,67,603402,"メジロライアンのファン数を\n累計1000万人獲得しよう"
67001011,67,603403,"メジロライアンのファン数を\n累計5000万人獲得しよう"
67001012,67,603404,"メジロライアンのファン数を\n累計1億人獲得しよう"
67001013,67,603501,"ライスシャワーの\nウマ娘ストーリー第4話を見よう"
67001014,67,603502,"ライスシャワーのファン数を\n累計1000万人獲得しよう"
67001015,67,603503,"ライスシャワーのファン数を\n累計5000万人獲得しよう"
67001016,67,603504,"ライスシャワーのファン数を\n累計1億人獲得しよう"
67001017,67,603601,"アグネスタキオンの\nウマ娘ストーリー第4話を見よう"
67001018,67,603602,"アグネスタキオンのファン数を\n累計1000万人獲得しよう"
67001019,67,603603,"アグネスタキオンのファン数を\n累計5000万人獲得しよう"
67001020,67,603604,"アグネスタキオンのファン数を\n累計1億人獲得しよう"
67001021,67,603701,"ウイニングチケットの\nウマ娘ストーリー第4話を見よう"
67001022,67,603702,"ウイニングチケットのファン数を\n累計1000万人獲得しよう"
67001023,67,603703,"ウイニングチケットのファン数を\n累計5000万人獲得しよう"
67001024,67,603704,"ウイニングチケットのファン数を\n累計1億人獲得しよう"
67001025,67,603901,"サクラバクシンオーの\nウマ娘ストーリー第4話を見よう"
67001026,67,603902,"サクラバクシンオーのファン数を\n累計1000万人獲得しよう"
67001027,67,603903,"サクラバクシンオーのファン数を\n累計5000万人獲得しよう"
67001028,67,603904,"サクラバクシンオーのファン数を\n累計1億人獲得しよう"
67001029,67,604001,"スーパークリークの\nウマ娘ストーリー第4話を見よう"
67001030,67,604002,"スーパークリークのファン数を\n累計1000万人獲得しよう"
67001031,67,604003,"スーパークリークのファン数を\n累計5000万人獲得しよう"
67001032,67,604004,"スーパークリークのファン数を\n累計1億人獲得しよう"
67001033,67,604101,"ハルウララの\nウマ娘ストーリー第4話を見よう"
67001034,67,604102,"ハルウララのファン数を\n累計1000万人獲得しよう"
67001035,67,604103,"ハルウララのファン数を\n累計5000万人獲得しよう"
67001036,67,604104,"ハルウララのファン数を\n累計1億人獲得しよう"
67001037,67,604201,"マチカネフクキタルの\nウマ娘ストーリー第4話を見よう"
67001038,67,604202,"マチカネフクキタルのファン数を\n累計1000万人獲得しよう"
67001039,67,604203,"マチカネフクキタルのファン数を\n累計5000万人獲得しよう"
67001040,67,604204,"マチカネフクキタルのファン数を\n累計1億人獲得しよう"
67001041,67,604301,"ナイスネイチャの\nウマ娘ストーリー第4話を見よう"
67001042,67,604302,"ナイスネイチャのファン数を\n累計1000万人獲得しよう"
67001043,67,604303,"ナイスネイチャのファン数を\n累計5000万人獲得しよう"
67001044,67,604304,"ナイスネイチャのファン数を\n累計1億人獲得しよう"
67001045,67,604401,"キングヘイローの\nウマ娘ストーリー第4話を見よう"
67001046,67,604402,"キングヘイローのファン数を\n累計1000万人獲得しよう"
67001047,67,604403,"キングヘイローのファン数を\n累計5000万人獲得しよう"
67001048,67,604404,"キングヘイローのファン数を\n累計1億人獲得しよう"
67001049,67,900002,"「サクラバクシンオーのバクシン！お悩み相談！」を視聴しよう"
67001050,67,1000001,"【1日目】ダイワスカーレットをファン5千人以上で育成完了しよう"
67001051,67,1000002,"【1日目】育成で桜花賞の3着以内に入ろう"
67001052,67,1000003,"【1日目】育成で秋華賞の3着以内に入ろう"
67001053,67,1000004,"【1日目】ウマ娘の覚醒Lv強化を1回上げよう"
67001054,67,1000005,"【全達成報酬】1日目の限定ミッションをすべてクリアしよう"
67001055,67,1000006,"【2日目】ウオッカをファン5千人以上で育成完了しよう"
67001056,67,1000007,"【2日目】育成で日本ダービーの3着以内に入ろう"
67001057,67,1000008,"【2日目】育成でヴィクトリアマイルの3着以内に入ろう"
67001058,67,1000009,"【2日目】サポートカードのLvを10回上げよう"
67001059,67,1000010,"【全達成報酬】2日目の限定ミッションをすべてクリアしよう"
67001060,67,1000011,"【3日目】ゴールドシップをファン5千人以上で育成完了しよう"
67001061,67,1000012,"【3日目】育成で皐月賞の3着以内に入ろう"
67001062,67,1000013,"【3日目】育成で天皇賞（春）の3着以内に入ろう"
67001063,67,1000014,"【3日目】育成で友情トレーニングを10回発生させよう"
67001064,67,1000015,"【全達成報酬】3日目の限定ミッションをすべてクリアしよう"
67001065,67,1000016,"【4日目】ハルウララをファン5千人以上で育成完了しよう"
67001066,67,1000017,"【4日目】育成で根岸ステークスの3着以内に入ろう"
67001067,67,1000018,"【4日目】育成でフェブラリーステークスの3着以内に入ろう"
67001068,67,1000019,"【4日目】育成でお出かけを5回しよう"
67001069,67,1000020,"【全達成報酬】4日目の限定ミッションをすべてクリアしよう"
67001070,67,1000021,"【5日目】サクラバクシンオーをファン5千人以上で育成完了しよう"
67001071,67,1000022,"【5日目】育成でスプリンターズステークスの3着以内に入ろう"
67001072,67,1000023,"【5日目】育成で高松宮記念の3着以内に入ろう"
67001073,67,1000024,"【5日目】育成ランク[C]以上の育成ウマ娘を1回育成完了しよう"
67001074,67,1000025,"【全達成報酬】5日目の限定ミッションをすべてクリアしよう"
67001075,67,1000026,"【6日目】ファン2万人以上獲得で育成を完了しよう"
67001076,67,1000027,"【6日目】育成でクレーンゲームのぬいぐるみを3個以上獲得しよう"
67001077,67,1000028,"【6日目】育成で「東京レース場」のレースを10勝しよう"
67001078,67,1000029,"【6日目】育成でURAファイナルズ予選を出走しよう"
67001079,67,1000030,"【全達成報酬】6日目の限定ミッションをすべてクリアしよう"
67001080,67,1000031,"【7日目】ファン5万人以上獲得で育成を完了しよう"
67001081,67,1000032,"【7日目】育成でサポートカードの5人と同時にトレーニングしよう"
67001082,67,1000033,"【7日目】育成で「中山レース場」のレースを10勝しよう"
67001083,67,1000034,"【7日目】育成でURAファイナルズ決勝を出走しよう"
67001084,67,1000035,"【全達成報酬】7日目の限定ミッションをすべてクリアしよう"
67001085,67,1000036,"【全達成報酬】1～7日目の限定ミッションを全てクリアしよう"
130000001,130,1,"レイニーウマ娘"
130000002,130,2,"ミス・クラウディ"
130000003,130,3,"雪の女王"
130000004,130,4,"無冠の帝王"
130000005,130,5,"ハルウララがんばる"
130000006,130,7,"ミス・オールターフ"
130000007,130,8,"暴れん坊ウマ娘"
130000008,130,9,"瓢箪からウマ娘"
130000009,130,10,"横綱相撲"
130000010,130,12,"ゴールドハンター"
130000011,130,13,"努力の天才"
130000012,130,14,"ミス・ドルフィン"
130000013,130,15,"鋼のフィジカル"
130000014,130,16,"クイズ王"
130000015,130,17,"勝利への執念"
130000016,130,18,"伝説の始まり"
130000017,130,19,"型破りウマ娘"
130000018,130,20,"第六感の持ち主"
130000019,130,21,"韋駄天走り"
130000020,130,22,"豪脚ウマ娘"
130000021,130,23,"全国区"
130000022,130,24,"ダービーウマ娘"
130000023,130,25,"オークスウマ娘"
130000024,130,26,"二冠ウマ娘"
130000025,130,27,"ダブルティアラ"
130000026,130,28,"春シニア三冠ウマ娘"
130000027,130,29,"秋シニア三冠ウマ娘"
130000028,130,30,"天皇賞春秋連覇"
130000029,130,31,"芝の鬼"
130000030,130,32,"アイアンウマ娘"
130000031,130,33,"ダート巧者"
130000032,130,34,"連勝ウマ娘"
130000033,130,35,"出遅れの大器"
130000034,130,36,"ブロンズコレクター"
130000035,130,37,"シルバーコレクター"
130000036,130,38,"スキルコレクター"
130000037,130,39,"ターフの魔術師"
130000038,130,40,"台風の目"
130000039,130,41,"二刀流"
130000040,130,42,"ワイドなウマ娘"
130000041,130,43,"女帝"
130000042,130,45,"黒い刺客"
130000043,130,47,"新時代の旗手"
130000044,130,48,"超光速のプリンセス"
130000045,130,49,"GⅠハンター"
130000046,130,50,"スピードスター"
130000047,130,51,"新世代の怪物"
130000048,130,52,"三冠ウマ娘"
130000049,130,54,"唯一無二"
130000050,130,55,"レコードホルダー"
130000051,130,56,"闘魂"
130000052,130,57,"偉大なスプリンター"
130000053,130,58,"無尽蔵のスタミナ"
130000054,130,59,"生粋のステイヤー"
130000055,130,60,"マイルの女王"
130000056,130,61,"常勝ウマ娘"
130000057,130,62,"伏兵"
130000058,130,63,"伝説の歌姫"
130000059,130,64,"スキルマスター"
130000060,130,65,"技のデパート"
130000061,130,66,"日本の総大将"
130000062,130,67,"異次元の逃亡者"
130000063,130,68,"怪鳥"
130000064,130,69,"スーパーカー"
130000065,130,70,"変幻自在"
130000066,130,71,"驀進王"
130000067,130,72,"高速ステイヤー"
130000068,130,73,"不死鳥"
130000069,130,74,"常識破りの女帝"
130000070,130,75,"ミスパーフェクト"
130000071,130,76,"帝王"
130000072,130,77,"破天荒"
130000073,130,78,"皇帝"
130000074,130,79,"笑門来福"
130000075,130,81,"愛しき名脇役"
130000076,130,82,"麗しき実力者"
130000077,130,83,"最強マイラー"
130000078,130,84,"アイドルウマ娘"
130000079,130,90,"オールラウンダー"
130000080,130,91,"マイルの寵児"
130000081,130,92,"メイクデビュー"
130000082,130,97,"湯けむりウマ娘"
130000083,130,98,"F・チャンピオン"
130000084,130,99,"トリプルティアラ"
130000085,130,100,"直線番長"
130000086,130,101,"名バを訪ねて"
130000087,130,102,"ジンクスブレイカー"
130000088,130,103,"スピードクイーン"
130000089,130,104,"年末の覇者"
130000090,130,105,"浪花節"
130000091,130,106,"変則二冠ウマ娘"
130000092,130,107,"パワフルウマ娘"
130000093,130,108,"完全無欠"
130000094,130,109,"粗削りのマイル王"
130000095,130,110,"若きトップスタァ"
130000096,130,112,"長短併せ呑む"
130000097,130,113,"みんなのウマ娘"
130000098,130,114,"新時代の幕開け"
130000099,130,115,"堅実派"
130000100,130,116,"超人ウマ娘"
130000101,130,117,"鋼のメンタル"
130000102,130,118,"大井の帝王"
130000103,130,119,"自在ウマ娘"
130000104,130,120,"ダービーへの想い"
130000105,130,121,"菊花賞への想い"
130000106,130,122,"皐月賞への想い"
130000107,130,123,"桜花賞への想い"
130000108,130,124,"オークスへの想い"
130000109,130,125,"意外性"
130000110,130,126,"世代のキング"
130000111,130,127,"名優"
130000112,130,128,"重賞ウマ娘"
130000113,130,129,"GⅡウマ娘"
130000114,130,130,"GⅠウマ娘"
130000115,130,131,"安定感"
130000116,130,132,"仕上がりウマ娘"
130000117,130,133,"問答無用"
130000118,130,134,"お似合い継承"
130000119,130,135,"ゴールデンブーツ"
130000120,130,136,"次世代エンジン"
130000121,130,137,"マッスル万歳"
130000122,130,138,"スポ根魂"
130000123,130,139,"フィクサー"
130000124,130,140,"グランプリ2世"
130000125,130,141,"お笑い継承"
130000126,130,142,"エリートウマ娘"
130000127,130,143,"無敗の系譜"
130000128,130,144,"反抗期"
130000129,130,145,"王者の精神"
130000130,130,146,"真・王者の精神"
130000131,130,147,"突然変異"
130000132,130,148,"女王の精神"
130000133,130,149,"真・女王の精神"
130000134,130,150,"時代の寵児"
131000001,131,1,"天気[雨]で4回以上出走し、3勝する"
131000002,131,2,"天気[曇り]で4回以上出走し、3勝する"
131000003,131,3,"天気[雪]で3回以上出走し、2勝する"
131000004,131,4,"GⅠに1回以上出走し、\nGⅠ未勝利のまま育成ランクC以上で育成を完了する"
131000005,131,5,"ファン数が550000人以上になる"
131000006,131,7,"10回以上レースに出走し、\n芝のレースのみに出走して育成を完了する"
131000007,131,8,"掛かったレースで3勝する"
131000008,131,9,"どちらも育成で重賞未勝利のウマ娘から想いを継承し、\nGⅠを勝利する"
131000009,131,10,"作戦「逃げ」または「先行」で\nGⅡもしくはGⅠを3バ身差以上で合計6勝する"
131000010,131,12,"京都金杯、中山金杯、金鯱賞のいずれかで2勝する"
131000011,131,13,"トレーニング[パワー]がLv5になる"
131000012,131,14,"トレーニング[スタミナ]を35回行う"
131000013,131,15,"トレーニング[根性]がLv5になる"
131000014,131,16,"トレーニング[賢さ]がLv4になる"
131000015,131,17,"5連敗以上した後に勝利する"
131000016,131,18,"メイクデビューを7バ身差以上で勝利する"
131000017,131,19,"トレーニングを一切しないでメイクデビューに勝利する"
131000018,131,20,"10回以上レースに出走し、\nトレーニングに1度も失敗しないで育成を完了する"
131000019,131,21,"作戦「逃げ」で6勝し、\n基礎能力[スピード]が600以上になる"
131000020,131,22,"作戦「差し」または「追込」でGⅠを勝利し、\n基礎能力[パワー]と[根性]がそれぞれ500以上になる"
131000021,131,23,"中央10か所のレース場で、それぞれ重賞を勝利する"
131000022,131,24,"日本ダービーを勝利する"
131000023,131,25,"オークスを勝利する"
131000024,131,26,"皐月賞、日本ダービー、菊花賞のいずれかで2勝する"
131000025,131,27,"桜花賞、オークス、秋華賞のいずれかで2勝する"
131000026,131,28,"大阪杯、天皇賞（春）、宝塚記念を勝利する"
131000027,131,29,"天皇賞（秋）、ジャパンC、有馬記念を勝利する"
131000028,131,30,"天皇賞（春）と天皇賞（秋）を勝利する"
131000029,131,31,"芝のレースで15勝する"
